attack,switches,rate,image,label,score
spa,011,0.1,34238.png,stego,0.036879
chi,011,0.1,34439.png,stego,0.878676
rs,011,0.1,34439.png,stego,0.007759
spa,011,0.1,34439.png,stego,-0.003568
chi,011,0.1,34523.png,stego,0.999995
rs,011,0.1,34523.png,stego,0.006995
spa,011,0.1,34523.png,stego,-0.082609
chi,011,0.1,34719.png,stego,0.0
rs,011,0.1,34719.png,stego,-0.006096
spa,011,0.1,34719.png,stego,-0.035327
chi,011,0.1,34761.png,stego,0.0
rs,011,0.1,34761.png,stego,-0.004791
spa,011,0.1,34761.png,stego,-0.003852
chi,011,0.1,34796.png,stego,0.0
rs,011,0.1,34796.png,stego,0.342767
spa,011,0.1,34796.png,stego,0.350168
chi,011,0.1,34971.png,stego,0.0
rs,011,0.1,34971.png,stego,0.007035
spa,011,0.1,34971.png,stego,-0.005285
chi,011,0.1,34974.png,stego,0.0
rs,011,0.1,34974.png,stego,0.337001
spa,011,0.1,34974.png,stego,0.310134
chi,011,0.1,34994.png,stego,0.0
rs,011,0.1,34994.png,stego,-0.010671
spa,011,0.1,34994.png,stego,-0.002776
chi,011,0.1,35698.png,stego,0.0
rs,011,0.1,35698.png,stego,-0.041743
spa,011,0.1,35698.png,stego,-0.023009
chi,011,0.1,36435.png,stego,8e-06
rs,011,0.1,36435.png,stego,-0.00484
spa,011,0.1,36435.png,stego,0.022776
chi,011,0.1,36586.png,stego,0.0
rs,011,0.1,36586.png,stego,0.017957
spa,011,0.1,36586.png,stego,0.023532
chi,011,0.1,37197.png,stego,0.0
rs,011,0.1,37197.png,stego,-0.005
spa,011,0.1,37197.png,stego,-0.051051
chi,011,0.1,37389.png,stego,1.9e-05
rs,011,0.1,37389.png,stego,0.040074
spa,011,0.1,37389.png,stego,0.013501
chi,011,0.1,38428.png,stego,0.0
rs,011,0.1,38428.png,stego,-0.006862
spa,011,0.1,38428.png,stego,-0.002494
chi,011,0.1,38470.png,stego,1.0
rs,011,0.1,38470.png,stego,0.023572
spa,011,0.1,38470.png,stego,-0.037219
chi,011,0.1,38891.png,stego,0.0
rs,011,0.1,38891.png,stego,0.244297
spa,011,0.1,38891.png,stego,0.22239
chi,011,0.1,39118.png,stego,0.0
rs,011,0.1,39118.png,stego,0.011237
spa,011,0.1,39118.png,stego,0.009732
chi,011,0.1,39241.png,stego,0.383067
rs,011,0.1,39241.png,stego,-0.011444
spa,011,0.1,39241.png,stego,-0.013908
chi,011,0.1,39652.png,stego,0.0
rs,011,0.1,39652.png,stego,-0.009097
spa,011,0.1,39652.png,stego,-0.006149
chi,011,0.1,39830.png,stego,0.002451
rs,011,0.1,39830.png,stego,0.006439
spa,011,0.1,39830.png,stego,-0.045981
chi,011,0.1,40405.png,stego,0.618662
rs,011,0.1,40405.png,stego,0.013074
spa,011,0.1,40405.png,stego,-0.022659
chi,011,0.1,40688.png,stego,0.0
rs,011,0.1,40688.png,stego,-0.003582
spa,011,0.1,40688.png,stego,0.002937
chi,011,0.1,40858.png,stego,1.0
rs,011,0.1,40858.png,stego,0.141342
spa,011,0.1,40858.png,stego,0.198247
chi,011,0.1,41105.png,stego,0.97962
rs,011,0.1,41105.png,stego,0.015861
spa,011,0.1,41105.png,stego,0.003836
chi,011,0.1,41115.png,stego,0.037331
rs,011,0.1,41115.png,stego,-0.013345
spa,011,0.1,41115.png,stego,-0.017773
chi,011,0.1,41146.png,stego,0.999723
rs,011,0.1,41146.png,stego,0.019938
spa,011,0.1,41146.png,stego,-0.005214
chi,011,0.1,41181.png,stego,0.997901
rs,011,0.1,41181.png,stego,0.023835
spa,011,0.1,41181.png,stego,-0.032374
chi,011,0.1,41246.png,stego,0.000168
rs,011,0.1,41246.png,stego,-0.024794
spa,011,0.1,41246.png,stego,-0.008248
chi,011,0.1,41468.png,stego,0.0
rs,011,0.1,41468.png,stego,1.195553
spa,011,0.1,41468.png,stego,0.544473
chi,011,0.1,42488.png,stego,0.0
rs,011,0.1,42488.png,stego,0.068427
spa,011,0.1,42488.png,stego,0.084809
chi,011,0.1,42505.png,stego,0.054202
rs,011,0.1,42505.png,stego,-0.019688
spa,011,0.1,42505.png,stego,-0.013055
chi,011,0.1,42754.png,stego,0.0
rs,011,0.1,42754.png,stego,-0.003324
spa,011,0.1,42754.png,stego,-0.00701
chi,011,0.1,43280.png,stego,1.0
rs,011,0.1,43280.png,stego,0.124281
spa,011,0.1,43280.png,stego,0.079951
chi,011,0.1,43405.png,stego,0.0
rs,011,0.1,43405.png,stego,0.086481
spa,011,0.1,43405.png,stego,0.059696
chi,011,0.1,43934.png,stego,0.0
rs,011,0.1,43934.png,stego,0.001664
spa,011,0.1,43934.png,stego,0.012845
chi,011,0.1,44588.png,stego,0.999657
rs,011,0.1,44588.png,stego,0.051895
spa,011,0.1,44588.png,stego,0.059903
chi,011,0.1,44598.png,stego,0.0
rs,011,0.1,44598.png,stego,0.016639
spa,011,0.1,44598.png,stego,0.004135
chi,011,0.1,45310.png,stego,0.0
rs,011,0.1,45310.png,stego,-0.006047
spa,011,0.1,45310.png,stego,0.010311
chi,011,0.1,45746.png,stego,0.0
rs,011,0.1,45746.png,stego,-0.004316
spa,011,0.1,45746.png,stego,0.007474
chi,011,0.1,46026.png,stego,0.0
rs,011,0.1,46026.png,stego,0.270686
spa,011,0.1,46026.png,stego,0.199362
chi,011,0.1,46358.png,stego,0.998657
rs,011,0.1,46358.png,stego,-0.041477
spa,011,0.1,46358.png,stego,-0.07427
chi,011,0.1,46899.png,stego,0.0
rs,011,0.1,46899.png,stego,-0.01824
spa,011,0.1,46899.png,stego,-0.016133
chi,011,0.1,47053.png,stego,1e-06
rs,011,0.1,47053.png,stego,-0.010896
spa,011,0.1,47053.png,stego,0.011343
chi,011,0.1,47448.png,stego,0.0
rs,011,0.1,47448.png,stego,0.007713
spa,011,0.1,47448.png,stego,0.013116
chi,011,0.1,47577.png,stego,0.0
rs,011,0.1,47577.png,stego,0.019602
spa,011,0.1,47577.png,stego,0.016271
chi,011,0.1,47740.png,stego,0.0
rs,011,0.1,47740.png,stego,-0.014907
spa,011,0.1,47740.png,stego,0.007432
chi,011,0.1,47796.png,stego,0.0
rs,011,0.1,47796.png,stego,0.003155
spa,011,0.1,47796.png,stego,-0.001739
chi,011,0.1,47820.png,stego,0.959577
rs,011,0.1,47820.png,stego,0.001591
spa,011,0.1,47820.png,stego,0.055922
chi,011,0.1,48945.png,stego,0.99979
rs,011,0.1,48945.png,stego,0.096548
spa,011,0.1,48945.png,stego,0.038805
chi,011,0.1,49673.png,stego,0.0
rs,011,0.1,49673.png,stego,0.002233
spa,011,0.1,49673.png,stego,0.00103
chi,011,0.1,49736.png,stego,0.0
rs,011,0.1,49736.png,stego,0.011751
spa,011,0.1,49736.png,stego,0.020634
chi,011,0.1,50141.png,stego,0.0
rs,011,0.1,50141.png,stego,0.285413
spa,011,0.1,50141.png,stego,0.214076
chi,011,0.1,50489.png,stego,0.0
rs,011,0.1,50489.png,stego,0.153181
spa,011,0.1,50489.png,stego,0.091563
chi,011,0.1,51174.png,stego,0.99887
rs,011,0.1,51174.png,stego,0.000349
spa,011,0.1,51174.png,stego,0.027541
chi,011,0.1,51857.png,stego,0.042696
rs,011,0.1,51857.png,stego,0.006076
spa,011,0.1,51857.png,stego,-0.006587
chi,011,0.1,51877.png,stego,0.124354
rs,011,0.1,51877.png,stego,-0.01614
spa,011,0.1,51877.png,stego,-0.007739
chi,011,0.1,52228.png,stego,0.0
rs,011,0.1,52228.png,stego,0.064121
spa,011,0.1,52228.png,stego,0.059738
chi,011,0.1,52297.png,stego,0.0
rs,011,0.1,52297.png,stego,0.146726
spa,011,0.1,52297.png,stego,0.1022
chi,011,0.1,52566.png,stego,0.218394
rs,011,0.1,52566.png,stego,0.029502
spa,011,0.1,52566.png,stego,0.005062
chi,011,0.1,52744.png,stego,0.0
rs,011,0.1,52744.png,stego,0.130224
spa,011,0.1,52744.png,stego,0.122166
chi,011,0.1,52773.png,stego,0.0
rs,011,0.1,52773.png,stego,0.384039
spa,011,0.1,52773.png,stego,0.328725
chi,011,0.1,53270.png,stego,0.999929
rs,011,0.1,53270.png,stego,-0.012906
spa,011,0.1,53270.png,stego,0.026033
chi,011,0.1,53355.png,stego,0.0
rs,011,0.1,53355.png,stego,0.016513
spa,011,0.1,53355.png,stego,0.070089
chi,011,0.1,53529.png,stego,0.0
rs,011,0.1,53529.png,stego,0.055237
spa,011,0.1,53529.png,stego,0.07826
chi,011,0.1,53965.png,stego,0.0
rs,011,0.1,53965.png,stego,-0.004806
spa,011,0.1,53965.png,stego,-0.005623
chi,011,0.1,54041.png,stego,0.0
rs,011,0.1,54041.png,stego,0.092134
spa,011,0.1,54041.png,stego,0.104584
chi,011,0.1,54988.png,stego,0.012054
rs,011,0.1,54988.png,stego,-0.008356
spa,011,0.1,54988.png,stego,-0.029242
chi,011,0.1,55109.png,stego,0.0
rs,011,0.1,55109.png,stego,-0.016173
spa,011,0.1,55109.png,stego,0.006666
chi,011,0.1,55303.png,stego,0.0
rs,011,0.1,55303.png,stego,0.000664
spa,011,0.1,55303.png,stego,-0.006195
chi,011,0.1,55393.png,stego,0.0
rs,011,0.1,55393.png,stego,0.023551
spa,011,0.1,55393.png,stego,4.5e-05
chi,011,0.1,55445.png,stego,0.0
rs,011,0.1,55445.png,stego,-0.081019
spa,011,0.1,55445.png,stego,-0.077473
chi,011,0.1,55462.png,stego,0.0
rs,011,0.1,55462.png,stego,0.004724
spa,011,0.1,55462.png,stego,0.004943
chi,011,0.1,55519.png,stego,0.0
rs,011,0.1,55519.png,stego,-0.036596
spa,011,0.1,55519.png,stego,-0.022567
chi,011,0.1,56058.png,stego,0.990348
rs,011,0.1,56058.png,stego,0.057693
spa,011,0.1,56058.png,stego,0.006721
chi,011,0.1,56156.png,stego,0.0
rs,011,0.1,56156.png,stego,1.348247
spa,011,0.1,56156.png,stego,0.391914
chi,011,0.1,56499.png,stego,0.0
rs,011,0.1,56499.png,stego,5.5e-05
spa,011,0.1,56499.png,stego,0.00379
chi,011,0.1,56960.png,stego,0.0
rs,011,0.1,56960.png,stego,0.031923
spa,011,0.1,56960.png,stego,0.034778
chi,011,0.1,56986.png,stego,0.990743
rs,011,0.1,56986.png,stego,0.032688
spa,011,0.1,56986.png,stego,-0.010826
chi,011,0.1,57155.png,stego,0.99497
rs,011,0.1,57155.png,stego,-0.00203
spa,011,0.1,57155.png,stego,-0.008088
chi,011,0.1,57913.png,stego,0.0
rs,011,0.1,57913.png,stego,0.024804
spa,011,0.1,57913.png,stego,0.013047
chi,011,0.1,57955.png,stego,0.0
rs,011,0.1,57955.png,stego,0.009922
spa,011,0.1,57955.png,stego,0.01616
chi,011,0.1,58801.png,stego,0.999954
rs,011,0.1,58801.png,stego,-0.002975
spa,011,0.1,58801.png,stego,0.016363
chi,011,0.1,58879.png,stego,0.015548
rs,011,0.1,58879.png,stego,-0.017791
spa,011,0.1,58879.png,stego,-0.009919
chi,011,0.1,59178.png,stego,0.0
rs,011,0.1,59178.png,stego,-0.00012
spa,011,0.1,59178.png,stego,-0.02595
chi,011,0.1,59471.png,stego,0.003572
rs,011,0.1,59471.png,stego,-0.001082
spa,011,0.1,59471.png,stego,-0.057387
chi,011,0.1,59639.png,stego,0.0
rs,011,0.1,59639.png,stego,-0.002554
spa,011,0.1,59639.png,stego,6.1e-05
chi,011,0.1,59930.png,stego,0.582265
rs,011,0.1,59930.png,stego,0.019026
spa,011,0.1,59930.png,stego,-0.001925
chi,011,0.1,60069.png,stego,6e-06
rs,011,0.1,60069.png,stego,-0.007751
spa,011,0.1,60069.png,stego,-0.000442
chi,011,0.1,60590.png,stego,0.0
rs,011,0.1,60590.png,stego,-0.009702
spa,011,0.1,60590.png,stego,0.009362
chi,011,0.1,60947.png,stego,0.0
rs,011,0.1,60947.png,stego,1.000392
spa,011,0.1,60947.png,stego,0.375803
chi,011,0.1,61349.png,stego,0.0
rs,011,0.1,61349.png,stego,0.154165
spa,011,0.1,61349.png,stego,0.19222
chi,011,0.1,62297.png,stego,0.0
rs,011,0.1,62297.png,stego,0.367997
spa,011,0.1,62297.png,stego,0.338693
chi,011,0.1,63654.png,stego,0.0
rs,011,0.1,63654.png,stego,0.764216
spa,011,0.1,63654.png,stego,0.298359
chi,011,0.1,63700.png,stego,1.0
rs,011,0.1,63700.png,stego,0.025589
spa,011,0.1,63700.png,stego,0.015376
chi,011,0.1,64687.png,stego,0.999916
rs,011,0.1,64687.png,stego,-0.028202
spa,011,0.1,64687.png,stego,-0.00668
chi,011,0.1,65436.png,stego,0.0
rs,011,0.1,65436.png,stego,0.993748
spa,011,0.1,65436.png,stego,0.441998
chi,011,0.1,66245.png,stego,0.354786
rs,011,0.1,66245.png,stego,0.015143
spa,011,0.1,66245.png,stego,-0.017834
chi,011,0.1,66470.png,stego,0.0
rs,011,0.1,66470.png,stego,-0.024901
spa,011,0.1,66470.png,stego,0.005214
chi,011,0.1,66541.png,stego,0.0
rs,011,0.1,66541.png,stego,0.075998
spa,011,0.1,66541.png,stego,0.03838
chi,011,0.1,66543.png,stego,0.0
rs,011,0.1,66543.png,stego,-0.007482
spa,011,0.1,66543.png,stego,-0.003949
chi,011,0.1,66563.png,stego,0.0
rs,011,0.1,66563.png,stego,0.004582
spa,011,0.1,66563.png,stego,-0.027937
chi,011,0.1,67001.png,stego,0.0
rs,011,0.1,67001.png,stego,-0.011367
spa,011,0.1,67001.png,stego,-0.024142
chi,011,0.1,67840.png,stego,0.0
rs,011,0.1,67840.png,stego,1.168423
spa,011,0.1,67840.png,stego,0.528601
chi,011,0.1,68523.png,stego,0.0
rs,011,0.1,68523.png,stego,0.026034
spa,011,0.1,68523.png,stego,0.038434
chi,011,0.1,69164.png,stego,0.99465
rs,011,0.1,69164.png,stego,-0.010592
spa,011,0.1,69164.png,stego,0.02333
chi,011,0.1,69515.png,stego,0.99678
rs,011,0.1,69515.png,stego,0.0233
spa,011,0.1,69515.png,stego,0.00958
chi,011,0.1,69823.png,stego,0.0
rs,011,0.1,69823.png,stego,-0.007084
spa,011,0.1,69823.png,stego,-0.020562
chi,011,0.1,70011.png,stego,0.836861
rs,011,0.1,70011.png,stego,0.037014
spa,011,0.1,70011.png,stego,0.008047
chi,011,0.1,70283.png,stego,0.805292
rs,011,0.1,70283.png,stego,-0.09243
spa,011,0.1,70283.png,stego,-0.002554
chi,011,0.1,70293.png,stego,0.0
rs,011,0.1,70293.png,stego,0.077327
spa,011,0.1,70293.png,stego,0.074606
chi,011,0.1,70576.png,stego,0.0
rs,011,0.1,70576.png,stego,-0.008251
spa,011,0.1,70576.png,stego,-0.005165
chi,011,0.1,70679.png,stego,0.0
rs,011,0.1,70679.png,stego,-0.007157
spa,011,0.1,70679.png,stego,0.002612
chi,011,0.1,70698.png,stego,0.998893
rs,011,0.1,70698.png,stego,0.040101
spa,011,0.1,70698.png,stego,0.0129
chi,011,0.1,70856.png,stego,0.0
rs,011,0.1,70856.png,stego,0.001985
spa,011,0.1,70856.png,stego,0.004588
chi,011,0.1,71427.png,stego,0.0
rs,011,0.1,71427.png,stego,0.014274
spa,011,0.1,71427.png,stego,0.008817
chi,011,0.1,71483.png,stego,0.0
rs,011,0.1,71483.png,stego,0.000222
spa,011,0.1,71483.png,stego,-0.002542
chi,011,0.1,71820.png,stego,0.0
rs,011,0.1,71820.png,stego,0.133084
spa,011,0.1,71820.png,stego,0.120306
chi,011,0.1,72358.png,stego,0.0
rs,011,0.1,72358.png,stego,0.112172
spa,011,0.1,72358.png,stego,0.076107
chi,011,0.1,72604.png,stego,0.0
rs,011,0.1,72604.png,stego,0.023575
spa,011,0.1,72604.png,stego,0.019957
chi,011,0.1,72668.png,stego,0.0
rs,011,0.1,72668.png,stego,-0.029384
spa,011,0.1,72668.png,stego,-7.5e-05
chi,011,0.1,72693.png,stego,0.0
rs,011,0.1,72693.png,stego,0.241454
spa,011,0.1,72693.png,stego,0.159012
chi,011,0.1,73001.png,stego,0.0
rs,011,0.1,73001.png,stego,0.062128
spa,011,0.1,73001.png,stego,0.048084
chi,011,0.1,73386.png,stego,0.0
rs,011,0.1,73386.png,stego,0.06784
spa,011,0.1,73386.png,stego,0.099593
chi,011,0.1,73564.png,stego,0.0
rs,011,0.1,73564.png,stego,-0.012276
spa,011,0.1,73564.png,stego,-0.01902
chi,011,0.1,73793.png,stego,0.0
rs,011,0.1,73793.png,stego,0.023859
spa,011,0.1,73793.png,stego,-0.01656
chi,011,0.1,74086.png,stego,0.0
rs,011,0.1,74086.png,stego,0.006725
spa,011,0.1,74086.png,stego,0.016884
chi,011,0.1,74594.png,stego,0.999959
rs,011,0.1,74594.png,stego,-0.01456
spa,011,0.1,74594.png,stego,-0.037801
chi,011,0.1,75526.png,stego,0.978433
rs,011,0.1,75526.png,stego,-0.023612
spa,011,0.1,75526.png,stego,-0.016359
chi,011,0.1,75881.png,stego,0.0
rs,011,0.1,75881.png,stego,0.015519
spa,011,0.1,75881.png,stego,0.018989
chi,011,0.1,75915.png,stego,0.0
rs,011,0.1,75915.png,stego,0.003251
spa,011,0.1,75915.png,stego,0.005179
chi,011,0.1,76485.png,stego,0.0
rs,011,0.1,76485.png,stego,0.231273
spa,011,0.1,76485.png,stego,0.151501
chi,011,0.1,76570.png,stego,0.019733
rs,011,0.1,76570.png,stego,0.067741
spa,011,0.1,76570.png,stego,-0.088083
chi,011,0.1,77111.png,stego,0.210094
rs,011,0.1,77111.png,stego,-0.028917
spa,011,0.1,77111.png,stego,0.16762
chi,011,0.1,77129.png,stego,0.999974
rs,011,0.1,77129.png,stego,-0.015377
spa,011,0.1,77129.png,stego,-0.134252
chi,011,0.1,77237.png,stego,1.0
rs,011,0.1,77237.png,stego,-0.102753
spa,011,0.1,77237.png,stego,-0.165054
chi,011,0.1,77925.png,stego,0.986774
rs,011,0.1,77925.png,stego,-0.150348
spa,011,0.1,77925.png,stego,-0.096963
chi,011,0.1,77993.png,stego,0.961283
rs,011,0.1,77993.png,stego,0.049774
spa,011,0.1,77993.png,stego,-0.156078
chi,011,0.1,78194.png,stego,0.163547
rs,011,0.1,78194.png,stego,-0.012209
spa,011,0.1,78194.png,stego,-0.005146
chi,011,0.1,78505.png,stego,0.999984
rs,011,0.1,78505.png,stego,-0.055936
spa,011,0.1,78505.png,stego,-0.012793
chi,011,0.1,78908.png,stego,0.094263
rs,011,0.1,78908.png,stego,0.205961
spa,011,0.1,78908.png,stego,0.191721
chi,011,0.1,79277.png,stego,1.0
rs,011,0.1,79277.png,stego,0.027913
spa,011,0.1,79277.png,stego,-0.011971
chi,011,0.1,79508.png,stego,0.999998
rs,011,0.1,79508.png,stego,-0.042017
spa,011,0.1,79508.png,stego,-0.031224
chi,011,0.1,79819.png,stego,0.999449
rs,011,0.1,79819.png,stego,0.012043
spa,011,0.1,79819.png,stego,-0.023855
chi,011,0.1,79841.png,stego,0.819426
rs,011,0.1,79841.png,stego,0.018209
spa,011,0.1,79841.png,stego,-0.005001
chi,011,0.25,00054.png,stego,0.024983
rs,011,0.25,00054.png,stego,0.003252
spa,011,0.25,00054.png,stego,0.001818
chi,011,0.25,00075.png,stego,0.000115
rs,011,0.25,00075.png,stego,-0.017918
spa,011,0.25,00075.png,stego,-0.029468
chi,011,0.25,00283.png,stego,0.996511
rs,011,0.25,00283.png,stego,0.05153
spa,011,0.25,00283.png,stego,0.047723
chi,011,0.25,00465.png,stego,3e-06
rs,011,0.25,00465.png,stego,0.012687
spa,011,0.25,00465.png,stego,-0.013254
chi,011,0.25,01221.png,stego,0.993524
rs,011,0.25,01221.png,stego,-0.014934
spa,011,0.25,01221.png,stego,0.048179
chi,011,0.25,01268.png,stego,0.0
rs,011,0.25,01268.png,stego,-0.001161
spa,011,0.25,01268.png,stego,0.002604
chi,011,0.25,01935.png,stego,0.0
rs,011,0.25,01935.png,stego,0.100167
spa,011,0.25,01935.png,stego,0.045385
chi,011,0.25,02553.png,stego,0.628574
rs,011,0.25,02553.png,stego,-0.001277
spa,011,0.25,02553.png,stego,0.009333
chi,011,0.25,03102.png,stego,0.0
rs,011,0.25,03102.png,stego,0.115357
spa,011,0.25,03102.png,stego,0.097261
chi,011,0.25,03249.png,stego,0.951584
rs,011,0.25,03249.png,stego,0.029346
spa,011,0.25,03249.png,stego,-0.009064
chi,011,0.25,04166.png,stego,0.0
rs,011,0.25,04166.png,stego,0.056182
spa,011,0.25,04166.png,stego,0.072138
chi,011,0.25,04208.png,stego,0.0
rs,011,0.25,04208.png,stego,0.000197
spa,011,0.25,04208.png,stego,-0.000595
chi,011,0.25,04723.png,stego,0.0
rs,011,0.25,04723.png,stego,-0.003826
spa,011,0.25,04723.png,stego,-0.029431
chi,011,0.25,05230.png,stego,0.113252
rs,011,0.25,05230.png,stego,-0.042735
spa,011,0.25,05230.png,stego,-0.01902
chi,011,0.25,05483.png,stego,0.0
rs,011,0.25,05483.png,stego,0.335856
spa,011,0.25,05483.png,stego,0.328641
chi,011,0.25,05696.png,stego,0.997492
rs,011,0.25,05696.png,stego,-0.027017
spa,011,0.25,05696.png,stego,-0.001296
chi,011,0.25,05818.png,stego,0.772979
rs,011,0.25,05818.png,stego,0.037946
spa,011,0.25,05818.png,stego,-0.016133
chi,011,0.25,06007.png,stego,0.0
rs,011,0.25,06007.png,stego,0.048142
spa,011,0.25,06007.png,stego,0.012736
chi,011,0.25,06176.png,stego,0.999998
rs,011,0.25,06176.png,stego,0.027378
spa,011,0.25,06176.png,stego,0.007523
chi,011,0.25,06573.png,stego,0.0
rs,011,0.25,06573.png,stego,0.178736
spa,011,0.25,06573.png,stego,0.114002
chi,011,0.25,06631.png,stego,0.069343
rs,011,0.25,06631.png,stego,0.081273
spa,011,0.25,06631.png,stego,-0.012192
chi,011,0.25,07456.png,stego,0.99985
rs,011,0.25,07456.png,stego,0.002493
spa,011,0.25,07456.png,stego,-0.029576
chi,011,0.25,07666.png,stego,0.94439
rs,011,0.25,07666.png,stego,-0.003006
spa,011,0.25,07666.png,stego,0.021466
chi,011,0.25,07686.png,stego,0.0
rs,011,0.25,07686.png,stego,0.289221
spa,011,0.25,07686.png,stego,0.225665
chi,011,0.25,07945.png,stego,0.990559
rs,011,0.25,07945.png,stego,-0.028077
spa,011,0.25,07945.png,stego,0.014985
chi,011,0.25,07990.png,stego,0.0
rs,011,0.25,07990.png,stego,-0.039427
spa,011,0.25,07990.png,stego,-0.018308
chi,011,0.25,08393.png,stego,0.338011
rs,011,0.25,08393.png,stego,0.003872
spa,011,0.25,08393.png,stego,0.002295
chi,011,0.25,08835.png,stego,0.991359
rs,011,0.25,08835.png,stego,0.004166
spa,011,0.25,08835.png,stego,0.004612
chi,011,0.25,08908.png,stego,0.0
rs,011,0.25,08908.png,stego,0.002347
spa,011,0.25,08908.png,stego,-0.015343
chi,011,0.25,09017.png,stego,0.0
rs,011,0.25,09017.png,stego,1.931906
spa,011,0.25,09017.png,stego,0.533411
chi,011,0.25,09100.png,stego,0.264527
rs,011,0.25,09100.png,stego,-0.000293
spa,011,0.25,09100.png,stego,0.021464
chi,011,0.25,09117.png,stego,0.997681
rs,011,0.25,09117.png,stego,0.005881
spa,011,0.25,09117.png,stego,0.009777
chi,011,0.25,09172.png,stego,0.0
rs,011,0.25,09172.png,stego,-0.005239
spa,011,0.25,09172.png,stego,-0.00376
chi,011,0.25,09359.png,stego,0.0
rs,011,0.25,09359.png,stego,0.035357
spa,011,0.25,09359.png,stego,0.019639
chi,011,0.25,09603.png,stego,0.998836
rs,011,0.25,09603.png,stego,0.01892
spa,011,0.25,09603.png,stego,0.005504
chi,011,0.25,09863.png,stego,0.997385
rs,011,0.25,09863.png,stego,-0.044258
spa,011,0.25,09863.png,stego,-0.022325
chi,011,0.25,09881.png,stego,1e-06
rs,011,0.25,09881.png,stego,-0.018296
spa,011,0.25,09881.png,stego,-0.011335
chi,011,0.25,10746.png,stego,0.0
rs,011,0.25,10746.png,stego,1.440214
spa,011,0.25,10746.png,stego,0.375291
chi,011,0.25,11115.png,stego,0.17752
rs,011,0.25,11115.png,stego,-0.068835
spa,011,0.25,11115.png,stego,-0.022559
chi,011,0.25,11396.png,stego,0.0
rs,011,0.25,11396.png,stego,0.061305
spa,011,0.25,11396.png,stego,0.031846
chi,011,0.25,12241.png,stego,0.0
rs,011,0.25,12241.png,stego,0.004507
spa,011,0.25,12241.png,stego,0.005105
chi,011,0.25,12281.png,stego,0.0
rs,011,0.25,12281.png,stego,-0.00381
spa,011,0.25,12281.png,stego,0.006911
chi,011,0.25,12364.png,stego,0.987801
rs,011,0.25,12364.png,stego,-0.007678
spa,011,0.25,12364.png,stego,0.025755
chi,011,0.25,12677.png,stego,0.0
rs,011,0.25,12677.png,stego,0.254393
spa,011,0.25,12677.png,stego,0.182137
chi,011,0.25,12705.png,stego,1.0
rs,011,0.25,12705.png,stego,-0.00229
spa,011,0.25,12705.png,stego,-0.068246
chi,011,0.25,12834.png,stego,0.0
rs,011,0.25,12834.png,stego,0.398539
spa,011,0.25,12834.png,stego,0.379143
chi,011,0.25,12900.png,stego,0.999999
rs,011,0.25,12900.png,stego,-0.052623
spa,011,0.25,12900.png,stego,0.042388
chi,011,0.25,13397.png,stego,0.0
rs,011,0.25,13397.png,stego,0.018098
spa,011,0.25,13397.png,stego,0.17238
chi,011,0.25,13948.png,stego,0.0
rs,011,0.25,13948.png,stego,0.030964
spa,011,0.25,13948.png,stego,0.040963
chi,011,0.25,14622.png,stego,0.191268
rs,011,0.25,14622.png,stego,-0.014299
spa,011,0.25,14622.png,stego,-0.000786
chi,011,0.25,15015.png,stego,0.0
rs,011,0.25,15015.png,stego,-0.012214
spa,011,0.25,15015.png,stego,0.000806
chi,011,0.25,15119.png,stego,0.0
rs,011,0.25,15119.png,stego,0.299366
spa,011,0.25,15119.png,stego,0.205125
chi,011,0.25,16335.png,stego,1e-06
rs,011,0.25,16335.png,stego,0.024919
spa,011,0.25,16335.png,stego,0.028499
chi,011,0.25,16362.png,stego,0.0
rs,011,0.25,16362.png,stego,-0.001491
spa,011,0.25,16362.png,stego,-0.00628
chi,011,0.25,16484.png,stego,0.992835
rs,011,0.25,16484.png,stego,-0.017873
spa,011,0.25,16484.png,stego,0.019103
chi,011,0.25,16684.png,stego,0.999665
rs,011,0.25,16684.png,stego,0.040303
spa,011,0.25,16684.png,stego,0.000659
chi,011,0.25,16705.png,stego,0.999992
rs,011,0.25,16705.png,stego,0.023797
spa,011,0.25,16705.png,stego,0.013141
chi,011,0.25,16829.png,stego,1.0
rs,011,0.25,16829.png,stego,-0.026517
spa,011,0.25,16829.png,stego,-0.004852
chi,011,0.25,17155.png,stego,1.0
rs,011,0.25,17155.png,stego,0.07072
spa,011,0.25,17155.png,stego,-0.073538
